Temporada,Fecha,EquipoLocal,GolesFavL5,GolesConL5,PuntosL5,PosicionLocal,GolesFav1L5,GolesCont1L5,EquipoVisitante, GolesFavV5,GolesConV5,PuntosV5,PosicionVisitante,GolesFav1V5,GolesCon1V5,Ganador,Goles Local,Goles Visitante,Goles Local primera parte,Goles Visitante primera parte
2015-16,30/01/16,Eibar,7,6,6,11,4.0,3.0,Malaga,7,6,6,9,4.0,2.0,A,1.0,2.0,0.0,1.0
2015-16,30/01/16,Getafe,7,8,7,19,1.0,2.0,Ath Bilbao,9,3,9,6,4.0,0.0,A,0.0,1.0,0.0,1.0
2015-16,30/01/16,Sociedad,5,10,5,13,4.0,5.0,Betis,6,10,9,18,3.0,5.0,H,2.0,1.0,2.0,0.0
2015-16,30/01/16,Villarreal,10,5,12,5,4.0,3.0,Granada,8,5,9,17,2.0,4.0,H,1.0,0.0,0.0,0.0
2015-16,31/01/16,Las Palmas,8,8,5,15,3.0,4.0,Celta,7,3,10,5,2.0,1.0,H,2.0,1.0,1.0,1.0
2015-16,31/01/16,Real Madrid,13,3,13,3,5.0,1.0,Espanol,2,9,1,9,1.0,7.0,H,6.0,0.0,4.0,0.0
2015-16,31/01/16,Sevilla,6,8,6,8,3.0,5.0,Levante,0,8,1,20,0.0,3.0,H,3.0,1.0,1.0,0.0
2015-16,31/01/16,Valencia,4,9,2,11,2.0,4.0,Sp Gijon,4,5,7,17,2.0,0.0,A,0.0,1.0,0.0,0.0
2015-16,1/2/2016,La Coruna,0,0,0,-1,0,0,Vallecano,0,1,0,7,0.0,1.0,D,2.0,2.0,1.0,2.0
2015-16,5/2/2016,Malaga,7,4,10,8,4.0,2.0,Getafe,4,9,4,19,0.0,8.0,H,3.0,0.0,3.0,0.0
2015-16,6/2/2016,Ath Bilbao,5,3,10,6,2.0,2.0,Villarreal,5,4,9,4,1.0,2.0,D,0.0,0.0,0.0,0.0
2015-16,6/2/2016,Ath Madrid,9,2,11,2,3.0,1.0,Eibar,7,6,6,12,3.0,3.0,H,3.0,1.0,0.0,0.0
2015-16,6/2/2016,Sp Gijon,5,5,7,15,2.0,1.0,La Coruna,6,6,5,14,3.0,3.0,D,1.0,1.0,1.0,1.0
2015-16,6/2/2016,Vallecano,2,12,0,18,1.0,3.0,Las Palmas,7,7,9,9,5.0,5.0,H,2.0,0.0,1.0,0.0
2015-16,7/2/2016,Betis,6,5,10,16,1.0,3.0,Valencia,8,9,4,9,4.0,3.0,H,1.0,0.0,0.0,0.0
2015-16,7/2/2016,Celta,7,17,4,6,4.0,6.0,Sevilla,8,5,8,8,3.0,2.0,D,1.0,1.0,0.0,1.0
2015-16,7/2/2016,Granada,4,11,3,18,2.0,4.0,Real Madrid,21,4,13,3,13.0,1.0,A,1.0,2.0,0.0,1.0
2015-16,7/2/2016,Levante,4,3,7,20,2.0,2.0,Barcelona,13,1,13,2,5.0,0.0,A,0.0,2.0,0.0,1.0
2015-16,8/2/2016,Espanol,3,6,5,9,2.0,3.0,Sociedad,7,12,7,6,0.0,7.0,A,0.0,5.0,0.0,2.0
2015-16,12/2/2016,Sp Gijon,6,13,4,13,3.0,5.0,Vallecano,0,0,0,-1,0,0,D,2.0,2.0,2.0,1.0
2015-16,13/02/16,La Coruna,5,12,2,19,1.0,5.0,Betis,2,4,3,17,1.0,2.0,D,2.0,2.0,1.0,2.0
2015-16,13/02/16,Real Madrid,6,0,3,18,4.0,0.0,Ath Bilbao,6,2,9,3,3.0,1.0,H,4.0,2.0,3.0,1.0
2015-16,13/02/16,Valencia,3,5,6,8,1.0,2.0,Espanol,3,10,4,12,1.0,6.0,H,2.0,1.0,0.0,0.0
2015-16,13/02/16,Villarreal,6,0,9,5,4.0,0.0,Malaga,2,2,4,15,1.0,1.0,H,1.0,0.0,1.0,0.0
2015-16,14/02/16,Barcelona,10,3,7,11,5.0,0.0,Celta,6,5,10,6,4.0,1.0,H,6.0,1.0,1.0,1.0
2015-16,14/02/16,Eibar,5,3,9,8,4.0,2.0,Levante,3,3,4,14,0.0,1.0,H,2.0,0.0,1.0,0.0
2015-16,14/02/16,Getafe,4,12,4,18,1.0,7.0,Ath Madrid,11,3,12,3,3.0,1.0,A,0.0,1.0,0.0,1.0
2015-16,14/02/16,Sevilla,8,6,7,10,2.0,3.0,Las Palmas,9,7,8,4,1.0,3.0,H,2.0,0.0,0.0,0.0
2015-16,14/02/16,Sociedad,4,3,7,12,0.0,2.0,Granada,4,5,4,19,0.0,0.0,H,3.0,0.0,2.0,0.0
2015-16,17/02/16,Sp Gijon,6,9,5,16,3.0,7.0,Barcelona,23,2,15,5,9.0,1.0,A,1.0,3.0,1.0,2.0
2015-16,19/02/16,Levante,6,13,3,19,1.0,8.0,Getafe,10,7,10,10,6.0,3.0,H,3.0,0.0,2.0,0.0
2015-16,20/02/16,Betis,2,6,5,15,0.0,2.0,Sp Gijon,8,13,5,17,2.0,11.0,D,1.0,1.0,0.0,0.0
2015-16,20/02/16,Celta,2,4,4,6,2.0,4.0,Eibar,6,7,4,9,2.0,3.0,H,3.0,2.0,2.0,0.0
2015-16,20/02/16,Espanol,8,4,11,11,3.0,2.0,La Coruna,8,8,8,14,3.0,4.0,H,1.0,0.0,0.0,0.0
2015-16,20/02/16,Las Palmas,3,7,6,12,1.0,3.0,Barcelona,10,7,7,4,4.0,4.0,A,1.0,2.0,1.0,2.0
2015-16,21/02/16,Ath Bilbao,8,7,6,5,3.0,2.0,Sociedad,3,10,0,18,2.0,5.0,A,0.0,1.0,0.0,1.0
2015-16,21/02/16,Ath Madrid,9,2,12,1,3.0,0.0,Villarreal,7,6,8,6,2.0,3.0,D,0.0,0.0,0.0,0.0
2015-16,21/02/16,Granada,6,13,2,20,3.0,6.0,Valencia,9,7,7,8,7.0,3.0,A,1.0,2.0,0.0,0.0
2015-16,21/02/16,Malaga,8,4,10,9,4.0,2.0,Real Madrid,22,4,15,2,8.0,3.0,D,1.0,1.0,0.0,1.0
2015-16,21/02/16,Vallecano,8,18,5,14,5.0,7.0,Sevilla,3,8,4,11,2.0,4.0,D,2.0,2.0,1.0,2.0
2015-16,26/02/16,Eibar,9,12,5,13,6.0,4.0,Las Palmas,8,4,7,12,2.0,2.0,A,0.0,1.0,0.0,1.0
2015-16,27/02/16,Betis,4,7,3,18,2.0,2.0,Vallecano,10,8,7,11,4.0,3.0,D,2.0,2.0,2.0,0.0
2015-16,27/02/16,Getafe,5,13,2,17,0.0,5.0,Celta,10,7,10,4,4.0,3.0,A,0.0,1.0,0.0,0.0
2015-16,27/02/16,Real Madrid,6,3,9,2,3.0,1.0,Ath Madrid,4,2,10,1,3.0,1.0,A,0.0,1.0,0.0,0.0
2015-16,27/02/16,Sociedad,8,5,8,15,5.0,3.0,Malaga,3,4,4,10,1.0,1.0,D,1.0,1.0,0.0,0.0
2015-16,27/02/16,Sp Gijon,1,14,1,16,0.0,7.0,Espanol,4,9,7,6,4.0,3.0,A,2.0,4.0,1.0,1.0
2015-16,28/02/16,Barcelona,13,6,12,3,3.0,3.0,Sevilla,10,4,10,10,4.0,1.0,H,2.0,1.0,1.0,1.0
2015-16,28/02/16,La Coruna,7,5,8,13,3.0,1.0,Granada,6,9,4,20,3.0,5.0,A,0.0,1.0,0.0,1.0
2015-16,28/02/16,Valencia,5,6,5,8,1.0,4.0,Ath Bilbao,11,6,8,7,5.0,3.0,A,0.0,3.0,0.0,0.0
2015-16,28/02/16,Villarreal,3,1,9,5,2.0,0.0,Levante,5,12,4,19,2.0,3.0,H,3.0,0.0,2.0,0.0
2015-16,1/3/2016,Ath Madrid,0,0,0,-1,0,0,Sociedad,0,0,0,-1,0,0,H,3.0,0.0,1.0,0.0
2015-16,1/3/2016,Las Palmas,0,0,0,-1,0,0,Getafe,0,0,0,-1,0,0,H,4.0,0.0,2.0,0.0
2015-16,2/3/2016,Ath Bilbao,7,11,7,4,4.0,3.0,La Coruna,8,5,9,14,3.0,2.0,H,4.0,1.0,2.0,0.0
2015-16,2/3/2016,Celta,4,5,6,8,2.0,4.0,Villarreal,3,6,4,9,2.0,3.0,D,0.0,0.0,0.0,0.0
2015-16,2/3/2016,Levante,7,10,3,19,2.0,5.0,Real Madrid,16,2,15,2,11.0,0.0,A,1.0,3.0,1.0,2.0
2015-16,2/3/2016,Malaga,3,5,6,10,2.0,3.0,Valencia,9,5,9,7,6.0,3.0,A,1.0,2.0,1.0,1.0
2015-16,2/3/2016,Sevilla,5,6,6,11,3.0,3.0,Eibar,7,7,5,5,3.0,2.0,H,1.0,0.0,1.0,0.0
2015-16,3/3/2016,Espanol,6,11,3,7,2.0,5.0,Betis,5,12,7,18,3.0,5.0,A,0.0,3.0,0.0,2.0
2015-16,3/3/2016,Granada,6,5,8,19,3.0,4.0,Sp Gijon,6,5,7,15,3.0,1.0,H,2.0,0.0,0.0,0.0
2015-16,3/3/2016,Vallecano,6,13,2,13,1.0,8.0,Barcelona,10,4,12,2,4.0,1.0,A,1.0,5.0,0.0,2.0
2015-16,5/3/2016,Getafe,3,10,4,19,0.0,9.0,Sevilla,7,7,7,8,3.0,3.0,D,1.0,1.0,0.0,0.0
2015-16,5/3/2016,La Coruna,4,4,5,13,3.0,2.0,Malaga,10,3,13,7,7.0,2.0,D,3.0,3.0,1.0,1.0
2015-16,5/3/2016,Real Madrid,17,4,13,3,13.0,1.0,Celta,8,6,7,5,4.0,3.0,H,7.0,1.0,1.0,0.0
2015-16,5/3/2016,Villarreal,6,3,12,4,2.0,1.0,Las Palmas,9,8,7,12,5.0,6.0,A,0.0,1.0,0.0,1.0
2015-16,6/3/2016,Betis,4,9,4,19,1.0,5.0,Granada,6,10,6,17,4.0,4.0,H,2.0,0.0,0.0,0.0
2015-16,6/3/2016,Eibar,7,7,6,12,2.0,2.0,Barcelona,11,2,13,3,5.0,1.0,A,0.0,4.0,0.0,2.0
2015-16,6/3/2016,Sociedad,5,10,3,14,3.0,4.0,Levante,2,7,4,20,0.0,1.0,D,1.0,1.0,1.0,1.0
2015-16,6/3/2016,Sp Gijon,6,4,8,15,3.0,2.0,Ath Bilbao,4,3,8,6,1.0,2.0,A,0.0,2.0,0.0,1.0
2015-16,6/3/2016,Valencia,5,6,4,10,1.0,1.0,Ath Madrid,9,3,11,1,2.0,1.0,A,1.0,3.0,1.0,1.0
2015-16,7/3/2016,Espanol,2,13,2,13,1.0,10.0,Vallecano,5,7,6,16,4.0,1.0,H,2.0,1.0,1.0,0.0
2015-16,11/3/2016,Malaga,4,6,3,13,1.0,4.0,Sp Gijon,4,13,0,20,1.0,6.0,H,1.0,0.0,1.0,0.0
2015-16,12/3/2016,Ath Madrid,10,5,12,2,2.0,3.0,La Coruna,5,7,3,17,2.0,1.0,H,3.0,0.0,1.0,0.0
2015-16,12/3/2016,Barcelona,16,3,9,6,5.0,2.0,Getafe,0,0,0,-1,0,0,H,6.0,0.0,4.0,0.0
2015-16,12/3/2016,Celta,4,12,1,19,3.0,3.0,Sociedad,9,5,10,5,5.0,3.0,H,1.0,0.0,1.0,0.0
2015-16,12/3/2016,Vallecano,0,0,0,-1,0,0,Eibar,5,3,7,9,1.0,1.0,D,1.0,1.0,1.0,1.0
2015-16,13/03/16,Ath Bilbao,8,6,9,5,4.0,4.0,Betis,4,6,4,12,3.0,3.0,H,3.0,1.0,2.0,0.0
2015-16,13/03/16,Las Palmas,9,2,10,2,2.0,0.0,Real Madrid,10,2,6,9,7.0,1.0,A,1.0,2.0,0.0,1.0
2015-16,13/03/16,Levante,2,3,1,20,0.0,1.0,Valencia,5,6,9,4,1.0,2.0,H,1.0,0.0,0.0,0.0
2015-16,13/03/16,Sevilla,4,4,4,11,1.0,1.0,Villarreal,7,0,12,1,5.0,0.0,H,4.0,2.0,1.0,2.0
2015-16,14/03/16,Granada,4,8,4,19,0.0,2.0,Espanol,3,11,3,16,1.0,6.0,D,1.0,1.0,1.0,0.0
2015-16,18/03/16,Getafe,6,12,3,19,2.0,6.0,Eibar,12,7,10,6,5.0,3.0,D,1.0,1.0,1.0,0.0
2015-16,19/03/16,Betis,5,8,5,17,1.0,3.0,Malaga,5,8,3,15,2.0,6.0,A,0.0,1.0,0.0,0.0
2015-16,19/03/16,Granada,2,15,1,20,1.0,7.0,Vallecano,10,12,7,11,6.0,5.0,D,2.0,2.0,1.0,1.0
2015-16,19/03/16,La Coruna,7,7,6,18,3.0,5.0,Levante,9,11,6,16,3.0,7.0,H,2.0,1.0,1.0,0.0
2015-16,19/03/16,Sociedad,6,5,7,13,3.0,3.0,Las Palmas,2,14,1,12,2.0,5.0,A,0.0,1.0,0.0,1.0
2015-16,19/03/16,Sp Gijon,5,10,4,19,2.0,8.0,Ath Madrid,11,0,15,1,4.0,0.0,H,2.0,1.0,0.0,1.0
2015-16,20/03/16,Espanol,6,3,11,6,2.0,2.0,Ath Bilbao,10,10,10,4,5.0,2.0,H,2.0,1.0,0.0,1.0
2015-16,20/03/16,Real Madrid,14,3,15,2,9.0,1.0,Sevilla,5,3,9,11,4.0,1.0,H,4.0,0.0,1.0,0.0
2015-16,20/03/16,Valencia,8,5,8,7,6.0,3.0,Celta,4,5,6,5,3.0,3.0,A,0.0,2.0,0.0,0.0
2015-16,20/03/16,Villarreal,2,6,2,8,1.0,3.0,Barcelona,9,7,7,3,4.0,4.0,D,2.0,2.0,0.0,2.0
2015-16,1/4/2016,Vallecano,2,3,1,6,2.0,2.0,Getafe,0,4,0,13,0.0,2.0,H,2.0,0.0,1.0,0.0
2015-16,2/4/2016,Ath Madrid,9,2,12,1,3.0,0.0,Betis,2,4,5,15,0.0,1.0,H,5.0,1.0,2.0,0.0
2015-16,2/4/2016,Barcelona,15,5,10,4,6.0,4.0,Real Madrid,17,3,15,2,11.0,1.0,A,1.0,2.0,0.0,0.0
2015-16,2/4/2016,Celta,3,4,6,6,2.0,3.0,La Coruna,8,8,8,14,2.0,4.0,D,1.0,1.0,1.0,1.0
2015-16,2/4/2016,Las Palmas,1,9,3,13,1.0,3.0,Valencia,9,4,11,5,7.0,3.0,H,2.0,1.0,0.0,1.0
2015-16,3/4/2016,Ath Bilbao,11,2,11,6,5.0,0.0,Granada,8,4,11,18,3.0,3.0,D,1.0,1.0,1.0,0.0
2015-16,3/4/2016,Eibar,7,5,7,11,4.0,2.0,Villarreal,9,4,12,5,4.0,2.0,A,1.0,2.0,1.0,1.0
2015-16,3/4/2016,Malaga,6,5,6,10,3.0,1.0,Espanol,2,12,0,7,1.0,6.0,D,1.0,1.0,1.0,1.0
2015-16,3/4/2016,Sevilla,8,7,9,8,4.0,3.0,Sociedad,3,9,3,16,2.0,5.0,A,1.0,2.0,0.0,2.0
2015-16,4/4/2016,Levante,2,7,4,20,0.0,1.0,Sp Gijon,4,7,6,16,2.0,0.0,D,0.0,0.0,0.0,0.0
2015-16,8/4/2016,Granada,2,10,5,19,1.0,8.0,Malaga,5,5,6,12,2.0,2.0,D,0.0,0.0,0.0,0.0
2015-16,9/4/2016,Betis,3,8,4,14,0.0,3.0,Levante,0,0,0,-1,0,0,H,1.0,0.0,0.0,0.0
2015-16,9/4/2016,Espanol,4,4,8,8,2.0,2.0,Ath Madrid,7,3,10,3,1.0,0.0,A,1.0,3.0,1.0,1.0
2015-16,9/4/2016,Real Madrid,17,3,13,1,13.0,2.0,Eibar,4,9,3,10,2.0,3.0,H,4.0,0.0,4.0,0.0
2015-16,9/4/2016,Sociedad,7,12,7,6,0.0,7.0,Barcelona,10,5,10,2,6.0,3.0,H,1.0,0.0,1.0,0.0
2015-16,10/4/2016,Ath Bilbao,2,1,3,13,2.0,0.0,Vallecano,0,0,0,-1,0,0,H,1.0,0.0,0.0,0.0
2015-16,10/4/2016,Sp Gijon,2,8,0,17,1.0,4.0,Celta,2,2,1,16,2.0,2.0,A,0.0,1.0,0.0,0.0
2015-16,10/4/2016,Valencia,2,3,0,19,1.0,2.0,Sevilla,4,5,3,9,1.0,1.0,H,2.0,1.0,1.0,0.0
2015-16,10/4/2016,Villarreal,6,4,3,10,3.0,0.0,Getafe,0,0,0,-1,0,0,H,2.0,0.0,1.0,0.0
2015-16,11/4/2016,La Coruna,5,6,3,16,2.0,0.0,Las Palmas,10,12,3,14,4.0,5.0,A,1.0,3.0,0.0,0.0
2015-16,15/04/16,Levante,3,5,4,17,0.0,2.0,Espanol,3,12,1,15,1.0,7.0,H,2.0,1.0,1.0,1.0
2015-16,16/04/16,Celta,9,14,7,6,6.0,2.0,Betis,6,6,8,14,3.0,3.0,D,1.0,1.0,0.0,1.0
2015-16,16/04/16,Eibar,6,6,6,8,3.0,3.0,Sociedad,5,3,7,9,2.0,3.0,H,2.0,1.0,1.0,1.0
2015-16,16/04/16,Getafe,3,13,1,20,0.0,7.0,Real Madrid,14,4,12,7,10.0,2.0,A,1.0,5.0,0.0,2.0
2015-16,16/04/16,Las Palmas,6,11,4,10,2.0,5.0,Sp Gijon,4,6,4,17,3.0,2.0,D,1.0,1.0,1.0,0.0
2015-16,17/04/16,Ath Madrid,9,3,12,1,3.0,1.0,Granada,4,11,4,20,1.0,4.0,H,3.0,0.0,1.0,0.0
2015-16,17/04/16,Barcelona,20,3,15,2,7.0,2.0,Valencia,5,6,5,11,0.0,2.0,A,1.0,2.0,0.0,2.0
2015-16,17/04/16,Malaga,7,5,7,12,2.0,5.0,Ath Bilbao,10,11,9,5,7.0,3.0,A,0.0,1.0,0.0,0.0
2015-16,17/04/16,Sevilla,11,6,12,8,3.0,4.0,La Coruna,6,9,5,19,4.0,6.0,D,1.0,1.0,1.0,0.0
2015-16,17/04/16,Vallecano,8,9,5,13,6.0,3.0,Villarreal,6,7,7,3,3.0,2.0,H,2.0,1.0,1.0,1.0
2015-16,19/04/16,Betis,4,6,5,19,1.0,1.0,Las Palmas,3,12,4,10,3.0,5.0,H,1.0,0.0,0.0,0.0
2015-16,19/04/16,Espanol,10,9,7,16,5.0,4.0,Celta,8,13,7,8,4.0,2.0,D,1.0,1.0,1.0,1.0
2015-16,20/04/16,Ath Bilbao,8,11,7,6,4.0,2.0,Ath Madrid,11,3,12,1,4.0,0.0,A,0.0,1.0,0.0,1.0
2015-16,20/04/16,La Coruna,6,7,7,14,3.0,3.0,Barcelona,10,7,8,3,6.0,2.0,A,0.0,8.0,0.0,2.0
2015-16,20/04/16,Malaga,7,4,9,9,4.0,3.0,Vallecano,11,11,8,16,6.0,4.0,D,1.0,1.0,0.0,0.0
2015-16,20/04/16,Real Madrid,13,2,15,2,5.0,1.0,Villarreal,4,6,3,8,1.0,4.0,H,3.0,0.0,1.0,0.0
2015-16,20/04/16,Sp Gijon,8,13,5,17,2.0,10.0,Sevilla,3,6,6,11,2.0,2.0,H,2.0,1.0,1.0,1.0
2015-16,20/04/16,Valencia,5,7,5,7,4.0,3.0,Eibar,3,9,1,10,0.0,5.0,H,4.0,0.0,3.0,0.0
2015-16,21/04/16,Granada,6,10,2,20,3.0,4.0,Levante,3,13,0,19,2.0,3.0,H,5.0,1.0,3.0,0.0
2015-16,21/04/16,Sociedad,3,8,3,18,2.0,4.0,Getafe,7,5,8,15,5.0,4.0,A,1.0,2.0,1.0,1.0
2015-16,22/04/16,Las Palmas,4,6,4,14,1.0,5.0,Espanol,6,1,13,6,2.0,1.0,H,4.0,0.0,1.0,0.0
2015-16,23/04/16,Ath Madrid,4,1,10,1,3.0,0.0,Malaga,3,5,5,9,1.0,4.0,H,1.0,0.0,0.0,0.0
2015-16,23/04/16,Barcelona,20,4,13,3,7.0,1.0,Sp Gijon,11,8,10,12,7.0,7.0,H,6.0,0.0,1.0,0.0
2015-16,23/04/16,Eibar,3,11,1,15,1.0,7.0,La Coruna,4,12,4,16,3.0,5.0,D,1.0,1.0,1.0,0.0
2015-16,23/04/16,Vallecano,8,12,8,10,7.0,6.0,Real Madrid,18,7,10,2,7.0,4.0,A,2.0,3.0,2.0,1.0
2015-16,24/04/16,Getafe,5,8,4,17,1.0,5.0,Valencia,4,4,6,7,1.0,2.0,D,2.0,2.0,0.0,0.0
2015-16,24/04/16,Levante,7,11,4,20,3.0,5.0,Ath Bilbao,6,8,3,8,3.0,4.0,D,2.0,2.0,1.0,0.0
2015-16,24/04/16,Sevilla,2,6,3,14,2.0,2.0,Betis,4,9,3,18,1.0,4.0,H,2.0,0.0,0.0,0.0
2015-16,24/04/16,Villarreal,5,4,7,6,2.0,3.0,Sociedad,7,7,7,16,4.0,4.0,D,0.0,0.0,0.0,0.0
2015-16,25/04/16,Celta,7,10,6,4,3.0,6.0,Granada,7,9,7,20,4.0,5.0,H,2.0,1.0,1.0,0.0
2015-16,29/04/16,Sp Gijon,5,13,0,18,2.0,5.0,Eibar,7,11,4,15,5.0,5.0,H,2.0,0.0,1.0,0.0
2015-16,30/04/16,Ath Madrid,5,4,9,2,4.0,3.0,Vallecano,5,15,2,14,1.0,8.0,H,1.0,0.0,0.0,0.0
2015-16,30/04/16,Betis,5,11,6,18,3.0,6.0,Barcelona,13,4,12,1,6.0,1.0,A,0.0,2.0,0.0,0.0
2015-16,30/04/16,Granada,6,4,8,17,2.0,3.0,Las Palmas,4,8,4,15,1.0,4.0,H,3.0,2.0,2.0,2.0
2015-16,30/04/16,Sociedad,7,7,8,11,6.0,3.0,Real Madrid,9,3,8,3,4.0,1.0,A,0.0,1.0,0.0,0.0
2015-16,1/5/2016,Ath Bilbao,3,1,3,2,2.0,0.0,Celta,0,0,0,-1,0,0,H,2.0,1.0,1.0,1.0
2015-16,1/5/2016,Espanol,1,1,1,7,0.0,0.0,Sevilla,0,0,0,-1,0,0,H,1.0,0.0,0.0,0.0
2015-16,1/5/2016,La Coruna,2,2,1,9,1.0,2.0,Getafe,0,6,0,13,0.0,3.0,A,0.0,2.0,0.0,1.0
2015-16,1/5/2016,Valencia,0,0,0,-1,0,0,Villarreal,0,0,0,-1,0,0,A,0.0,2.0,0.0,2.0
2015-16,2/5/2016,Malaga,4,6,6,12,3.0,4.0,Levante,5,9,3,19,3.0,5.0,H,3.0,1.0,1.0,1.0
2015-16,8/5/2016,Barcelona,10,5,10,2,6.0,3.0,Espanol,4,4,8,8,2.0,2.0,H,5.0,0.0,1.0,0.0
2015-16,8/5/2016,Celta,7,13,6,12,3.0,5.0,Malaga,7,4,9,11,3.0,1.0,H,1.0,0.0,1.0,0.0
2015-16,8/5/2016,Eibar,4,9,3,10,2.0,3.0,Betis,6,7,5,14,1.0,2.0,D,1.0,1.0,0.0,1.0
2015-16,8/5/2016,Getafe,0,0,0,-1,0,0,Sp Gijon,3,7,3,18,0.0,3.0,D,1.0,1.0,0.0,0.0
2015-16,8/5/2016,Las Palmas,7,7,6,16,1.0,5.0,Ath Bilbao,2,4,5,7,1.0,1.0,D,0.0,0.0,0.0,0.0
2015-16,8/5/2016,Levante,0,0,0,-1,0,0,Ath Madrid,7,3,10,3,1.0,0.0,H,2.0,1.0,1.0,1.0
2015-16,8/5/2016,Real Madrid,17,3,13,1,13.0,2.0,Valencia,8,12,6,13,4.0,5.0,H,3.0,2.0,2.0,0.0
2015-16,8/5/2016,Sevilla,11,6,8,4,8.0,3.0,Granada,2,10,5,19,1.0,8.0,A,1.0,4.0,0.0,1.0
2015-16,8/5/2016,Sociedad,7,12,7,6,0.0,7.0,Vallecano,0,0,0,-1,0,0,H,2.0,1.0,1.0,0.0
2015-16,8/5/2016,Villarreal,7,6,8,5,3.0,3.0,La Coruna,5,8,3,15,2.0,5.0,A,0.0,2.0,0.0,1.0
2015-16,13/05/16,Valencia,5,5,9,6,1.0,0.0,Sociedad,3,6,4,14,0.0,3.0,A,0.0,1.0,0.0,0.0
2015-16,14/05/16,Ath Bilbao,10,8,9,3,6.0,4.0,Sevilla,10,5,10,6,2.0,3.0,H,3.0,1.0,2.0,0.0
2015-16,14/05/16,Ath Madrid,9,3,12,2,3.0,1.0,Celta,7,9,10,10,5.0,2.0,H,2.0,0.0,0.0,0.0
2015-16,14/05/16,Granada,5,9,5,15,1.0,2.0,Barcelona,16,4,10,7,6.0,1.0,A,0.0,3.0,0.0,2.0
2015-16,14/05/16,La Coruna,5,12,2,20,1.0,5.0,Real Madrid,12,4,9,11,8.0,2.0,A,0.0,2.0,0.0,2.0
2015-16,15/05/16,Betis,5,9,4,18,3.0,5.0,Getafe,2,13,1,20,0.0,8.0,H,2.0,1.0,0.0,0.0
2015-16,15/05/16,Espanol,3,12,1,16,1.0,7.0,Eibar,6,3,9,6,4.0,2.0,H,4.0,2.0,2.0,0.0
2015-16,15/05/16,Malaga,4,3,8,12,1.0,2.0,Las Palmas,8,8,7,7,1.0,3.0,H,4.0,1.0,2.0,1.0
2015-16,15/05/16,Sp Gijon,2,7,1,19,2.0,2.0,Villarreal,9,5,12,3,5.0,1.0,H,2.0,0.0,1.0,0.0
2015-16,15/05/16,Vallecano,5,9,2,14,4.0,5.0,Levante,5,6,7,13,1.0,3.0,H,3.0,1.0,2.0,0.0
2016-17,19/08/16,La Coruna,4,6,6,14,2.0,3.0,Eibar,5,8,3,9,3.0,5.0,H,2.0,1.0,0.0,0.0
2016-17,19/08/16,Malaga,2,8,2,20,0.0,6.0,Osasuna,3,9,4,16,2.0,7.0,D,1.0,1.0,0.0,0.0
2016-17,20/08/16,Barcelona,13,8,10,3,4.0,5.0,Betis,7,7,7,10,5.0,4.0,H,6.0,2.0,3.0,1.0
2016-17,20/08/16,Granada,7,12,3,20,4.0,3.0,Villarreal,7,4,10,5,4.0,3.0,D,1.0,1.0,0.0,0.0
2016-17,20/08/16,Sevilla,10,5,10,4,5.0,3.0,Espanol,4,8,5,14,2.0,4.0,H,6.0,4.0,3.0,3.0
2016-17,21/08/16,Ath Madrid,9,6,10,4,3.0,2.0,Alaves,3,7,3,7,1.0,2.0,D,1.0,1.0,0.0,0.0
2016-17,21/08/16,Sociedad,6,7,4,12,2.0,4.0,Real Madrid,11,2,13,1,6.0,1.0,A,0.0,3.0,0.0,2.0
2016-17,21/08/16,Sp Gijon,7,10,5,16,2.0,2.0,Ath Bilbao,5,7,6,6,1.0,3.0,H,2.0,1.0,0.0,0.0
2016-17,22/08/16,Celta,9,9,7,15,3.0,0.0,Leganes,6,5,6,17,2.0,1.0,A,0.0,1.0,0.0,0.0
2016-17,22/08/16,Valencia,6,7,7,9,4.0,5.0,Las Palmas,3,12,1,19,2.0,10.0,A,2.0,4.0,2.0,3.0
2016-17,26/08/16,Betis,4,5,7,12,2.0,2.0,La Coruna,3,16,0,16,2.0,7.0,D,0.0,0.0,0.0,0.0
2016-17,26/08/16,Espanol,9,7,8,11,2.0,4.0,Malaga,8,4,9,14,4.0,2.0,D,2.0,2.0,1.0,0.0
2016-17,27/08/16,Eibar,8,2,10,10,3.0,0.0,Valencia,8,11,3,12,1.0,4.0,H,1.0,0.0,0.0,0.0
2016-17,27/08/16,Leganes,8,9,6,15,3.0,3.0,Ath Madrid,3,4,6,4,0.0,0.0,D,0.0,0.0,0.0,0.0
2016-17,27/08/16,Osasuna,4,16,1,19,1.0,7.0,Sociedad,8,4,12,7,4.0,0.0,A,0.0,2.0,0.0,1.0
2016-17,27/08/16,Real Madrid,15,8,13,1,7.0,4.0,Celta,8,5,7,14,1.0,1.0,H,2.0,1.0,0.0,0.0
2016-17,28/08/16,Alaves,7,2,11,9,2.0,0.0,Sp Gijon,4,12,2,17,2.0,5.0,D,0.0,0.0,0.0,0.0
2016-17,28/08/16,Ath Bilbao,10,5,12,6,4.0,2.0,Barcelona,18,5,13,2,5.0,1.0,A,0.0,1.0,0.0,1.0
2016-17,28/08/16,Las Palmas,4,9,2,18,3.0,1.0,Granada,3,13,0,20,1.0,5.0,H,5.0,1.0,1.0,1.0
2016-17,28/08/16,Villarreal,10,7,9,5,5.0,3.0,Sevilla,8,6,12,3,0.0,2.0,D,0.0,0.0,0.0,0.0
